ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol
1469,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.80615,-1.27553,1.2861,0.12331,-1.37983,-0.52593,CL4
1470,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.31287,0.00332,-0.01928,0.76096,-0.27607,-1.37983,-1.18084,CL5
1471,2.59171,-0.48246,0.45468,0.96082,-0.31685,-1.86962,-0.15487,-0.58331,2.46262,0.41594,-1.37983,-2.07848,CL0
1472,1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,CL5
1473,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,0.47617,-0.17779,-1.07533,0.12331,-0.71126,1.2247,CL6
1474,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.24649,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,CL6
1475,1.09449,-0.48246,-0.61113,0.24923,0.1144,1.02119,-0.69509,-0.84732,-1.21213,0.7583,1.86203,1.2247,CL4
1476,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,2.46262,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,CL5
1477,-0.07854,-0.48246,-0.05921,0.24923,-0.31685,-0.34799,-0.43999,-0.17779,-0.45321,0.12331,-0.71126,-0.84637,CL5
1478,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,-0.69509,-0.01928,-0.30172,-1.25773,-1.37983,0.40148,CL6
1479,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,CL6
1480,0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.05188,-0.57545,-2.09015,-0.01729,-0.27607,-0.71126,-0.84637,CL5
1481,-0.07854,0.48246,-0.61113,-0.57009,0.1144,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987,CL3
1482,1.09449,0.48246,0.45468,-0.57009,-0.31685,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,CL4
1483,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.92104,0.00332,0.14143,0.13136,0.7583,-0.21712,-0.21575,CL5
1484,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.47617,0.7233,1.61108,-0.14277,-0.71126,0.7654,CL5
1485,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.84637,CL3
1486,-0.07854,0.48246,1.98437,0.96082,-0.31685,-1.05308,1.45421,-0.84732,0.94156,0.58489,-0.71126,-0.52593,CL5
1487,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.1943,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,CL6
1488,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.05188,-0.30033,-1.27553,-0.01729,0.7583,-0.71126,-1.18084,CL5
1489,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,0.73545,0.00332,-0.17779,-1.07533,0.58489,1.29221,-0.52593,CL6
1490,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.46725,-0.43999,-0.17779,-1.772,-1.25773,1.86203,1.92173,CL6
1491,-0.07854,0.48246,1.98437,0.96082,-0.31685,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,CL5
1492,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.05188,1.11406,-1.42424,-0.45321,-0.78155,0.88113,1.2247,CL5
1493,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.49158,-0.57545,-0.71727,-0.45321,-1.5184,1.29221,0.7654,CL6
1494,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,-0.30033,0.58331,0.13136,-0.27607,1.29221,1.2247,CL4
1495,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987,CL5
1496,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.91093,-3.27393,-0.45174,-1.47955,-1.78169,1.86203,0.7654,CL5
1497,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987,CL4
1498,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,-1.1943,0.16767,0.29338,-0.91699,-0.89891,0.19268,1.2247,CL5
1499,1.09449,0.48246,-2.43591,-0.57009,-0.31685,0.62967,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,CL5
1500,1.09449,-0.48246,0.45468,-0.57009,-0.31685,-1.05308,0.96248,0.44585,-0.01729,0.58489,0.88113,1.2247,CL5
1501,-0.07854,-0.48246,1.98437,-0.57009,0.1144,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,CL5
1502,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,CL4
1503,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,CL6
1504,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,CL6
1505,-0.95197,0.48246,0.45468,-0.57009,0.126,-0.46725,0.00332,-0.31776,0.13136,-0.52745,1.29221,1.2247,CL6
1506,0.49788,0.48246,-0.05921,-0.57009,-0.31685,1.72012,-2.72827,0.29338,1.2861,-0.78155,-0.21712,-0.21575,CL5
1507,1.09449,0.48246,1.98437,0.96082,-0.31685,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,CL6
1508,-0.95197,0.48246,-1.7379,0.96082,-0.31685,2.82196,-2.44904,1.06238,-0.76096,-2.18109,-0.21712,-0.84637,CL4
1509,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.02119,-0.69509,0.88309,-1.772,-0.40581,0.19268,0.40148,CL6
1510,-0.07854,0.48246,-0.05921,-0.57009,-0.31685,0.73545,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,CL5
1511,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,-2.11437,-0.17779,-0.45321,-0.89891,-1.37983,-0.84637,CL0
1512,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.73545,-0.80615,1.65653,0.13136,-1.25773,-0.21712,-0.52593,CL5
1513,-0.95197,-0.48246,-2.43591,-0.57009,-0.31685,2.28554,-0.69509,0.29338,-0.60633,-0.14277,-1.37983,-0.84637,CL6
1514,-0.95197,-0.48246,-0.61113,-0.57009,0.126,-0.14882,-0.57545,-0.84732,-0.60633,-0.52745,-0.21712,-2.07848,CL3
1515,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,1.23461,-2.32338,0.29338,-0.30172,-1.92173,0.19268,-0.52593,CL3
1516,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.43999,-0.01928,-1.34289,-1.13788,1.86203,1.2247,CL6
1517,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.79151,1.93886,1.65653,-1.07533,-0.40581,1.86203,1.92173,CL5
1518,1.09449,-0.48246,1.98437,-0.57009,-0.31685,0.62967,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,CL5
1519,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,CL6
1520,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-0.80615,-1.27553,-1.34289,-1.92173,-0.71126,0.07987,CL0
1521,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,1.37297,-0.30033,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,CL5
1522,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,CL5
1523,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,CL3
1524,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,CL4
1525,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,CL2
1526,-0.95197,-0.48246,-1.7379,-0.09765,-0.31685,0.82562,1.2861,0.29338,-1.21213,-0.89891,0.88113,1.92173,CL6
1527,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.52135,1.2861,1.24033,-0.45321,-0.52745,1.86203,0.7654,CL5
1528,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,0.00332,1.06238,-1.21213,-1.5184,1.29221,0.40148,CL6
1529,-0.95197,0.48246,0.45468,0.96082,-0.31685,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,CL6
1530,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,0.96248,1.65653,-0.01729,-0.14277,1.29221,0.7654,CL5
1531,-0.95197,-0.48246,-2.43591,-0.46841,-0.31685,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,CL3
1532,-0.07854,0.48246,0.45468,-0.57009,0.1144,-0.14882,0.96248,1.24033,0.76096,-0.27607,-0.21712,0.07987,CL5
1533,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,CL5
1534,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,CL5
1535,-0.07854,-0.48246,-1.22751,-0.09765,-0.31685,0.04257,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,CL6
1536,0.49788,0.48246,-0.61113,0.21128,-0.31685,0.31287,0.00332,-0.84732,-0.60633,-0.52745,-0.71126,0.07987,CL5
1537,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.46725,0.80523,0.29338,2.03972,1.81175,-1.37983,-0.21575,CL5
1538,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,CL5
1539,-0.95197,0.48246,-0.61113,-0.57009,0.1144,0.04257,1.74091,-0.58331,-0.45321,2.33337,0.88113,1.92173,CL4
1540,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.69509,0.88309,0.94156,-0.89891,1.29221,0.7654,CL6
1541,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.84637,CL6
1542,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,1.2861,-0.97631,0.43852,0.93949,0.19268,1.92173,CL6
1543,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,-3.00537,0.29338,-1.34289,-2.04506,0.88113,0.7654,CL6
1544,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.43999,-0.71727,-0.76096,-1.64101,1.29221,0.7654,CL4
1545,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,0.80523,0.88309,0.59042,-0.78155,0.19268,0.07987,CL4
1546,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.94779,0.88309,0.13136,-0.14277,-0.71126,0.40148,CL3
1547,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,-0.24649,-1.92173,0.29338,-0.60633,-1.13788,0.52975,0.40148,CL3
1548,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.49158,0.16767,0.88309,-0.01729,0.58489,0.52975,0.7654,CL3
1549,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.57545,-1.68062,0.28783,1.30612,-1.37983,-0.84637,CL5
1550,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.67825,-0.94779,0.58331,0.28783,1.30612,-0.71126,-0.84637,CL5
1551,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.46725,0.00332,-1.11902,0.28783,-0.00665,0.19268,-0.52593,CL6
1552,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.41667,-1.50796,-1.82919,-0.91699,-0.40581,-1.37983,-2.07848,CL3
1553,1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.94779,-1.27553,-0.60633,0.41594,-0.21712,0.07987,CL6
1554,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.57545,-1.27553,0.94156,0.93949,-1.37983,-2.07848,CL6
1555,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.05188,-2.32338,-0.84732,-1.772,-0.40581,1.29221,-0.21575,CL6
1556,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.55078,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987,CL5
1557,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.31287,0.80523,-0.97631,0.28783,0.25953,-0.21712,0.40148,CL6
1558,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-1.32828,1.58487,-0.58331,1.61108,1.13407,0.19268,-0.21575,CL5
1559,1.82213,0.48246,0.45468,0.96082,-0.31685,-1.86962,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,CL4
1560,-0.95197,0.48246,0.45468,0.96082,-0.22166,-0.92104,-0.15487,-0.84732,-0.76096,1.30612,-0.71126,-0.21575,CL5
1561,-0.07854,0.48246,1.16365,0.96082,-0.50212,0.73545,0.16767,-0.71727,-0.91699,1.13407,-1.37983,-0.84637,CL4
1562,0.49788,0.48246,0.45468,0.96082,-0.31685,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,CL1
1563,1.09449,0.48246,-2.43591,0.96082,-0.31685,0.22393,-0.30033,-1.27553,-0.60633,-0.27607,-0.21712,-0.52593,CL1
1564,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.73545,-1.50796,-0.84732,-0.15487,-1.13788,0.88113,0.07987,CL4
1565,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.05188,1.74091,-2.8595,-0.76096,2.63199,-1.37983,-1.54858,CL6
1566,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,-0.30033,-1.42424,1.45039,2.04506,-0.71126,-0.52593,CL6
1567,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.82562,0.80523,0.29338,1.2861,0.25953,-1.37983,-1.18084,CL5
1568,1.09449,0.48246,-0.05921,0.96082,-0.31685,2.46262,-2.5383,-0.31776,-0.91699,-0.78155,-0.71126,-1.54858,CL4
1569,0.49788,-0.48246,1.16365,0.96082,-0.31685,-1.55078,0.80523,1.24033,1.81866,-0.00665,0.19268,-0.21575,CL5
1570,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.05188,0.47617,-1.11902,-0.76096,-0.27607,-1.37983,-0.84637,CL5
1571,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.05308,1.2861,-0.45174,-0.15487,-0.00665,0.88113,-0.84637,CL5
1572,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,CL6
1573,-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.58016,-0.30033,-0.84732,0.59042,0.58489,-0.71126,-1.54858,CL3
1574,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.31287,0.00332,-0.31776,0.59042,0.41594,0.19268,0.7654,CL6
1575,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.02119,0.32197,0.7233,1.61108,-0.52745,0.88113,-0.84637,CL3
1576,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,CL3
1577,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.24649,0.16767,-1.82919,-0.45321,0.41594,-1.37983,-0.52593,CL4
1578,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.84637,CL5
1579,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,-0.15487,-1.11902,-0.45321,0.58489,-1.37983,-0.84637,CL3
1580,1.09449,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.43999,1.43533,1.2861,0.7583,-0.21712,-0.52593,CL4
1581,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,CL6
1582,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.62967,-1.50796,-2.39883,-0.91699,0.12331,-1.37983,-2.07848,CL5
1583,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.24649,-0.15487,-1.27553,0.43852,1.46191,-0.21712,-0.84637,CL4
1584,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.31287,-1.23177,-0.01928,0.76096,0.12331,-0.71126,-0.84637,CL6
1585,0.49788,0.48246,1.16365,0.96082,-0.31685,0.73545,2.32338,0.14143,1.81866,0.12331,0.19268,0.7654,CL5
1586,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.13606,1.11406,0.14143,-0.15487,0.58489,0.88113,0.40148,CL6
1587,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,-0.15487,0.88309,-0.30172,0.58489,0.19268,-0.84637,CL5
1588,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.80523,-1.68062,-0.60633,0.41594,-0.21712,-0.21575,CL5
1589,0.49788,-0.48246,-1.7379,0.96082,-0.31685,-1.32828,2.127,-0.58331,-0.60633,0.12331,-0.21712,-0.21575,CL6
1590,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-2.05048,1.45421,-0.01928,0.28783,0.93949,0.52975,0.07987,CL4
1591,0.49788,0.48246,0.45468,0.96082,-0.31685,0.82562,-0.69509,-0.84732,1.45039,1.13407,-0.21712,0.40148,CL5
1592,1.09449,0.48246,-0.05921,0.96082,-0.31685,-2.05048,0.80523,-0.97631,2.75696,1.13407,-1.37983,-2.07848,CL5
1593,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.79151,1.93886,-0.45174,1.11406,0.41594,0.88113,1.92173,CL5
1594,0.49788,0.48246,1.98437,0.96082,-0.31685,0.04257,0.80523,0.29338,-0.01729,-0.14277,-0.21712,-0.52593,CL5
1595,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.24649,1.11406,-0.45174,-0.15487,0.41594,-0.71126,-0.84637,CL5
1596,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,1.74091,0.88309,-0.01729,-0.27607,1.29221,0.7654,CL5
1597,1.82213,0.48246,-0.61113,0.96082,-0.31685,-0.05188,0.63779,0.14143,0.43852,0.41594,-0.21712,-1.54858,CL5
1598,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.67825,0.32197,-0.97631,0.59042,0.12331,-0.71126,-0.84637,CL5
1599,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.79151,1.2861,-1.82919,0.13136,0.7583,-0.71126,-0.84637,CL5
1600,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.1943,1.11406,-1.42424,0.28783,-0.00665,-0.71126,-0.84637,CL4
1601,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.67825,0.96248,-1.11902,-0.15487,0.58489,0.19268,-0.21575,CL5
1602,-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.13606,0.63779,0.14143,-0.91699,1.63088,-0.71126,-1.54858,CL4
1603,1.82213,0.48246,1.16365,0.96082,-0.31685,0.31287,0.47617,1.06238,-0.30172,-0.78155,0.52975,0.7654,CL6
1604,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.05188,2.8595,1.88511,0.94156,-0.89891,1.86203,1.2247,CL4
1605,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,1.93886,-0.01928,0.76096,1.30612,-1.37983,-0.84637,CL5
1606,-0.07854,0.48246,0.45468,0.96082,-0.50212,-0.24649,2.127,-2.21069,-0.91699,-0.14277,1.29221,-0.21575,CL0
1607,0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.55078,1.45421,0.44585,0.43852,0.58489,-0.71126,-1.18084,CL5
1608,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.32197,-0.01928,-0.15487,1.13407,-0.21712,-0.21575,CL5
1609,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-1.09207,2.44904,-0.91699,-0.65253,1.29221,0.7654,CL3
1610,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,-1.09207,-1.68062,0.94156,0.7583,-0.71126,-2.07848,CL4
1611,1.09449,0.48246,0.45468,0.96082,-0.31685,0.22393,0.63779,-0.97631,0.76096,-0.52745,-1.37983,-2.07848,CL5
1612,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.34799,-0.43999,-1.42424,1.11406,0.93949,-1.37983,-1.54858,CL3
1613,0.49788,0.48246,0.45468,0.96082,-0.22166,0.13606,1.2861,-0.97631,0.43852,-0.00665,-0.21712,-0.21575,CL5
1614,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-2.52197,2.32338,0.29338,-1.47955,0.58489,0.88113,1.2247,CL4
1615,0.49788,0.48246,1.98437,0.96082,-0.31685,-1.1943,0.47617,1.24033,1.11406,3.00537,-0.21712,0.07987,CL5
1616,1.82213,-0.48246,-0.05921,0.96082,-0.31685,0.62967,-1.50796,-1.55521,0.76096,-0.40581,0.19268,-0.21575,CL6
1617,-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.52135,0.00332,0.7233,0.59042,-0.27607,0.88113,1.92173,CL5
1618,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.31287,0.16767,-1.11902,0.59042,0.58489,0.52975,-0.52593,CL5
1619,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.30033,1.06238,-0.30172,-0.89891,0.88113,1.92173,CL5
1620,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.00332,-0.45174,-0.60633,0.7583,-0.21712,0.40148,CL5
1621,-0.07854,-0.48246,0.45468,0.96082,-1.10702,1.37297,-0.30033,-0.97631,-0.30172,-0.27607,0.19268,-0.52593,CL6
1622,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-1.55078,-0.15487,0.58331,0.43852,1.13407,0.19268,-0.21575,CL5
1623,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.52135,-0.80615,-1.27553,0.59042,-0.89891,0.19268,-1.18084,CL5
1624,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.13606,-0.69509,-0.17779,-0.76096,-0.27607,-0.71126,-0.84637,CL5
1625,0.49788,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,0.47617,-0.01928,0.13136,0.12331,-0.21712,0.07987,CL5
1626,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.32197,-1.27553,0.76096,0.7583,-1.37983,-1.18084,CL6
1627,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.43907,0.63779,-1.42424,0.59042,0.58489,-1.37983,-1.18084,CL5
1628,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.86962,1.2861,-1.27553,-0.15487,1.46191,-1.37983,-2.07848,CL4
1629,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.62967,0.00332,-0.01928,0.76096,-0.00665,-1.37983,-0.52593,CL3
1630,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.13606,-0.15487,-0.84732,0.28783,0.58489,0.52975,-0.52593,CL2
1631,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.47617,0.88309,-1.07533,-1.0145,0.19268,0.40148,CL6
1632,0.49788,0.48246,-0.05921,0.96082,-0.31685,-2.21844,0.47617,-0.17779,2.75696,1.13407,-0.71126,-0.84637,CL5
1633,0.49788,-0.48246,-0.05921,0.24923,-0.31685,1.60383,0.16767,-0.45174,-0.01729,1.81175,1.29221,1.92173,CL6
1634,1.09449,0.48246,-0.05921,0.96082,-1.10702,-0.34799,0.32197,-0.84732,-0.30172,0.41594,0.88113,0.40148,CL5
1635,-0.95197,0.48246,-1.22751,0.96082,-0.31685,0.04257,-1.37639,-1.27553,-0.01729,-0.00665,-1.37983,-2.07848,CL4
1636,1.82213,-0.48246,-2.43591,0.96082,-0.31685,-1.43907,0.00332,-1.68062,0.43852,0.58489,-0.71126,-0.52593,CL5
1637,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,CL4
1638,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.8399,-1.23177,0.14143,-1.47955,-1.0145,0.88113,1.2247,CL5
1639,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.22393,-0.57545,-0.71727,0.28783,0.41594,-0.71126,-0.52593,CL5
1640,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.05188,0.16767,-0.97631,-0.15487,-0.27607,0.19268,-1.18084,CL6
1641,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.31287,0.63779,-0.58331,0.59042,0.12331,0.52975,0.07987,CL6
1642,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.02119,0.00332,-0.17779,0.94156,0.93949,0.19268,-0.84637,CL5
1643,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.69163,0.47617,-1.42424,-0.30172,1.13407,-1.37983,-0.84637,CL4
1644,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.04257,-0.80615,-0.01928,0.43852,-0.14277,-0.71126,-0.84637,CL3
1645,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.67825,-0.15487,-0.71727,0.76096,0.25953,-0.21712,-0.21575,CL3
1646,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.04257,1.11406,-0.31776,-0.01729,-0.14277,-0.21712,-0.52593,CL5
1647,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.04257,-0.94779,0.14143,0.94156,0.58489,-1.37983,-1.54858,CL6
1648,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,CL5
1649,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.67825,0.47617,-0.17779,0.76096,1.46191,-0.21712,-0.52593,CL4
1650,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.30033,-0.84732,-0.30172,1.46191,-0.71126,-0.21575,CL3
1651,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,1.58487,1.24033,1.2861,0.58489,1.29221,0.40148,CL5
1652,1.82213,-0.48246,-0.61113,-0.57009,-0.31685,-1.69163,-1.23177,-0.84732,-1.47955,-0.40581,-0.71126,0.7654,CL4
1653,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.22393,-1.23177,0.29338,-0.45321,-1.13788,0.19268,-1.18084,CL5
1654,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.79151,0.96248,-0.31776,1.81866,1.46191,-0.71126,0.07987,CL5
1655,1.82213,-0.48246,-1.7379,0.96082,-0.31685,0.31287,-0.30033,-0.71727,-1.6209,0.41594,-0.21712,-1.18084,CL5
1656,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.79151,1.11406,-1.82919,0.76096,0.93949,-0.71126,-1.54858,CL5
1657,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.72012,-1.23177,-0.71727,-0.60633,0.12331,-1.37983,0.40148,CL4
