Sales,Quantity,Discount,Profit
20.736,4,0.2,7.2576
26.46,9,0,11.907
49.12,4,0,23.0864
15,3,0,7.2
194.7,5,0,9.735
591.32,4,0,112.3508
2.84,1,0,0.8804
221.96,2,0,4.4392
236,4,0,40.12
41.94,2,0,15.0984
52.792,1,0.2,4.6193
563.94,3,0,112.788
2625.12,8,0,735.0336
17.94,3,0,4.485
422.856,3,0.2,15.8571
127.764,2,0.1,2.8392
3499.93,7,0,909.9818
14.4,5,0,6.624
122.97,3,0,60.2553
9.32,4,0,2.7028
122.94,3,0,59.0112
17.31,3,0,5.193
128.744,7,0.2,12.8744
58.248,9,0.2,11.6496
71.246,2,0.3,-19.3382
7.872,3,0.2,0.5904
887.271,3,0.3,-63.3765
146.86,7,0,70.4928
36.56,4,0,18.28
225.576,3,0.2,22.5576
5.248,2,0.2,0.4592
38.256,3,0.2,4.782
40.24,5,0.2,13.078
29.925,5,0.7,-21.945
148.704,6,0.2,46.47
55.92,10,0.2,16.776
12.96,2,0,6.2208
25.176,3,0.6,-33.3582
5.584,2,0.6,-1.6752
1297.368,9,0.2,97.3026
264.32,2,0.2,19.824
25.92,4,0,12.4416
22.96,7,0,6.6584
19.44,3,0,9.3312
9.54,2,0,4.293
5.81,1,0,1.8011
5.76,2,0,1.728
14.91,3,0,4.6221
6.642,9,0.7,-4.428
18.54,2,0,8.7138
679.96,5,0.2,220.987
189.576,1,0.2,9.4788
71.96,5,0.2,7.196
539.92,5,0.2,47.243
725.344,4,0.2,54.4008
7.44,3,0,2.604
39.48,1,0,11.0544
850.5,5,0.1,245.7
75.33,9,0,19.5858
325.632,6,0.2,28.4928
23.344,2,0.2,-1.459
16.52,5,0.2,5.369
335.72,5,0.2,113.3055
251.944,7,0.2,88.1804
127.302,7,0.3,-9.093
1207.84,8,0,314.0384
12.53,1,0,5.8891
34.58,1,0,10.0282
300.98,1,0,87.2842
258.75,3,0,77.625
59.52,3,0,15.4752
57.96,7,0,27.2412
441.96,2,0,101.6508
68.04,6,0,33.3396
703.71,6,0.7,-938.28
17.904,4,0.7,-14.92
11.976,4,0.7,-9.1816
67.96,5,0.2,0.8495
892.224,3,0.2,89.2224
1299.99,2,0.5,-571.9956
4.544,2,0.2,1.6472
1352.032,4,0.2,84.502
1548.99,9,0.4,-464.697
19.872,3,0.2,6.7068
119.448,3,0.2,-13.4379
118.16,2,0.2,-25.109
19.56,4,0,5.4768
80.96,4,0,29.1456
25.92,4,0,12.4416
106.96,2,0,31.0184
187.76,4,0,76.9816
76.776,4,0.7,-53.7432
53.9,5,0,25.872
76.728,3,0.6,-53.7096
10.43,7,0.8,-18.2525
99.2,5,0,25.792
15.92,5,0.2,2.786
129.92,4,0,10.3936
30.4,1,0,13.984
5399.91,9,0,2591.9568
119.1,3,0,34.539
40.08,6,0,19.2384
59.94,3,0,28.1718
259.98,2,0,88.3932
170.98,1,0,32.4862
38.97,3,0,4.6764
154.9,5,0,69.705
446.068,4,0.3,0
152.94,3,0,41.2938
23.472,3,0.2,4.9878
195.64,4,0,91.9508
14.94,3,0,7.0218
1687.8,4,0,742.632
341.96,2,0,78.6508
605.88,6,0,151.47
186.732,1,0.1,41.496
3812.97,3,0,1906.485
26.424,9,0.2,9.5787
625.99,1,0,187.797
1568.61,9,0,329.4081
17.3,1,0,8.304
160,8,0,62.4
179.94,3,0,50.3832
872.94,3,0,157.1292
12.96,2,0,6.2208
88.8,6,0,44.4
319.968,4,0.2,35.9964
167.888,7,0.2,14.6902
163.96,5,0.2,59.4355
5.232,4,0.8,-8.1096
1199.98,2,0,467.9922
73.85,1,0,2.2155
25.71,3,0,6.6846
17.28,6,0,8.1216
526.582,2,0.3,-52.6582
11.56,2,0,5.6644
209.97,3,0,58.7916
447.84,4,0,98.5248
479.97,3,0,163.1898
8.64,3,0,2.5056
11.68,2,0,4.2048
40.776,3,0.2,0.5097
13.698,3,0.7,-9.5886
87.8,5,0.2,32.925
77.952,3,0.2,15.5904
147.184,2,0.2,-29.4368
47.952,3,0.2,16.1838
250.26,6,0,72.5754
40.776,3,0.2,0.5097
29.6,5,0.2,9.25
1.938,2,0.7,-1.3566
159.96,4,0,51.1872
59.52,3,0,15.4752
17.48,2,0,8.2156
13.168,2,0.2,4.6088
40.74,3,0,12.222
179.886,1,0.3,-2.5698
286.256,1,0.2,17.891
24.224,2,0.2,-4.8448
331.536,3,0.2,-82.884
17.52,3,0,6.3072
17.856,4,0.2,4.2408
431.976,3,0.2,-75.5958
291.136,4,0.2,-25.4744
114.848,4,0.2,35.89
10.688,2,0.2,3.7408
15.232,4,0.2,5.5216
12.42,3,0,5.2164
19.44,3,0,9.3312
70.368,4,0.2,26.388
12.672,9,0.2,1.4256
89.95,5,0,43.176
6.58,2,0,3.0268
94.99,1,0,28.497
35.12,2,0.2,13.17
25.92,4,0,12.4416
7.96,2,0,3.7412
566.97,3,0,153.0819
9.84,3,0,2.8536
25.488,2,0.2,4.779
7.56,6,0,0.3024
60.84,3,0,19.4688
450.04,2,0,58.5052
34.6,2,0,16.608
467.97,3,0,140.391
33.02,2,0,15.8496
17.088,2,0.2,1.068
3.008,2,0.2,0.3384
268.24,7,0.2,93.884
431.16,5,0.2,107.79
43.6,4,0,12.208
154.95,3,0,30.99
15.552,3,0.2,5.4432
42.208,2,0.2,13.7176
10.368,2,0.2,3.6288
2.224,1,0.2,0.556
74.52,9,0,35.0244
17.52,3,0,5.256
1779.9,5,0,373.779
219.9,5,0,59.373
7.152,3,0.2,0.7152
26.72,5,0.2,9.352
1039.728,2,0.2,90.9762
45.96,2,0,13.788
456.588,2,0.7,-304.392
4499.985,5,0.7,-6599.978
59.976,3,0.2,11.9952
6.12,3,0,2.8764
10.98,1,0,2.9646
7.86,3,0,3.6156
51.45,3,0,13.8915
37.056,3,0.2,13.896
203.92,4,0,55.0584
29.56,4,0,7.9812
8.568,3,0.8,-14.5656
45.248,2,0.2,3.9592
876.3,10,0.4,-292.1
185.376,2,0.2,-34.758
25.06,2,0,11.7782
2.89,1,0.8,-4.7685
7.896,3,0.2,2.4675
22.608,3,0.6,-10.1736
30.528,8,0.2,9.54
4.842,3,0.7,-3.3894
1.8,5,0.8,-2.88
39.984,2,0.2,-1.4994
32.4,5,0,15.876
97.88,2,0,48.94
307.168,4,0.2,30.7168
26.9,5,0,13.181
47.01,3,0,22.0947
469.99,1,0,136.2971
207.846,3,0.1,2.3094
324.744,3,0.2,-77.1267
40.48,2,0,14.5728
12,4,0.2,4.2
720.064,4,0.2,-63.0056
25.424,1,0.2,-4.767
2.816,2,0.2,0.3168
3.204,2,0.7,-2.5632
30.828,7,0.7,-24.6624
47.616,3,0.2,5.952
108.784,2,0.2,10.8784
4.77,1,0,2.1465
7.98,3,0,2.0748
550.431,3,0.3,-47.1798
10.56,6,0,4.6464
1497.666,2,0.15,140.9568
17.52,2,0.2,-3.504
113.22,3,0,29.4372
35.88,6,0,17.5812
4535.976,3,0.2,1644.2913
11.84,8,0,5.6832
592.74,6,0,160.0398
111.672,9,0.2,6.9795
8.64,3,0,2.5056
149.97,3,0,52.4895
232.88,5,0.2,17.466
90.882,1,0.1,15.147
508.768,4,0.2,38.1576
9.912,3,0.2,3.2214
63.936,3,0.2,6.3936
59.52,3,0,15.4752
311.976,3,0.2,38.997
50.352,3,0.2,17.6232
19.136,2,0.2,1.9136
13.12,5,0.2,2.132
241.568,2,0.2,-15.098
479.92,2,0.2,41.993
307.136,4,0.2,-11.5176
12.6,2,0,5.796
159.98,2,0,57.5928
6.12,3,0,2.8764
1184.72,4,0,106.6248
45.96,2,0,13.788
58.05,3,0,26.703
71.28,11,0,34.2144
124.404,4,0.3,-21.3264
154.9,5,0,69.705
1871.88,12,0,561.564
16.192,2,0.6,-6.8816
18.936,3,0.2,-3.7872
12.672,3,0.2,-3.168
5.04,2,0.2,1.764
8.448,2,0.2,2.9568
20.388,2,0.8,-53.0088
9.96,2,0,4.8804
320.64,4,0,89.7792
52,4,0,23.4
25.584,2,0.2,8.9544
464,5,0,134.56
235.95,3,0,77.8635
39.96,4,0,17.982
18.528,4,0.7,-12.352
17.9,2,0,3.401
81.96,2,0,0
272.736,3,0.2,-64.7748
18.496,4,0.2,6.7048
441.92,2,0.2,49.716
127.764,6,0.7,-191.646
166.44,3,0,79.8912
13.38,2,0,6.1548
24,2,0.2,-2.7
24.448,4,0.2,8.8624
6.16,2,0,2.9568
915.136,4,0.2,102.9528
8.56,2,0,3.852
97.82,2,0,45.9754
31.104,6,0.2,11.2752
11.176,1,0.2,0.8382
5.04,2,0.2,1.764
242.176,4,0.6,-302.72
337.176,2,0.4,-118.0116
13.344,6,0.2,1.0008
76.752,6,0.2,10.5534
102.336,8,0.2,14.0712
10.32,2,0.2,3.741
47.32,7,0.2,5.915
23.376,3,0.2,7.0128
16.72,5,0.2,3.344
16.192,1,0.2,4.6552
32.4,5,0,15.552
19.89,9,0,5.3703
399.98,2,0,171.9914
343.85,5,0,137.54
106.32,3,0,49.9704
13.92,3,0.2,4.35
82.4,5,0,40.376
6.24,2,0,3.0576
447.84,8,0,219.4416
272.048,7,0.2,30.6054
1614.582,6,0.7,-1237.8462
24.32,5,0.2,9.12
1.584,2,0.2,0.4752
31.984,1,0.2,0
14.76,5,0.2,4.797
423.648,2,0.2,47.6604
76.64,2,0.2,26.824
4.464,1,0.2,1.674
3.96,10,0.8,-6.93
715.64,2,0,178.91
268.704,3,0.2,6.7176
21.92,8,0,5.9184
48.72,3,0,7.308
205.666,2,0.15,-12.098
30.344,2,0.6,-31.8612
25.696,2,0.2,1.9272
3404.5,5,0,1668.205
101.34,3,0,8.1072
344.372,4,0.3,-93.4724
30.384,1,0.2,3.798
22.848,2,0.2,7.4256
38.62,2,0,10.8136
59.98,2,0,10.7964
174.3,3,0,81.921
383.96,5,0.2,38.396
15.57,3,0.7,-11.418
22.32,4,0,10.7136
103.6,7,0,51.8
2.97,3,0,1.3365
569.99,1,0,170.997
50.97,3,0,9.1746
298.116,6,0.3,-4.2588
59.52,3,0,17.856
230.28,3,0.2,23.028
105.52,5,0.2,34.294
23.36,2,0,11.68
71.976,3,0.2,8.997
8.56,2,0,3.852
13.92,3,0.2,4.872
2518.29,9,0,654.7554
540.57,3,0,140.5482
221.056,8,0.2,77.3696
81.424,2,0.2,-9.1602
134.8,10,0,35.048
39.582,9,0.8,-59.373
44.688,7,0.2,5.0274
31.744,2,0.2,2.3808
40.98,5,0.8,-65.568
3.168,3,0.8,-5.0688
18.84,5,0.2,-3.5325
362.25,6,0.3,0
63.552,6,0.6,-34.9536
129.552,3,0.2,-22.6716
5.984,2,0.2,2.244
861.76,4,0,249.9104
66.96,4,0,2.6784
6.24,2,0,3.0576
435.168,4,0.2,-59.8356
14.9,5,0,6.854
15.8,4,0,4.108
72.9,5,0,26.973
206.352,3,0.2,5.1588
7.992,1,0.2,2.6973
81.36,5,0.2,-19.323
20.232,8,0.7,-16.1856
389.056,4,0.2,48.632
20.736,4,0.2,7.2576
41.472,8,0.2,14.5152
33.36,4,0,16.68
90.882,3,0.7,-190.8522
15.992,1,0.2,-2.9985
120.784,1,0.2,13.5882
519.792,4,0.4,-112.6216
31.176,3,0.2,-5.4558
10.368,2,0.2,3.6288
2.724,2,0.7,-1.9068
254.352,3,0.2,0
3.762,3,0.7,-2.7588
10.272,3,0.2,3.21
659.97,3,0,197.991
113.73,3,0,32.9817
5.104,1,0.2,1.6588
16.448,2,0.2,5.5512
81.92,4,0,22.1184
254.9,5,0,76.47
15.12,5,0.2,4.914
7.872,3,0.2,0.8856
8.32,5,0.2,2.808
89.95,5,0,43.176
25.2,4,0,11.592
37.59,3,0,17.6673
14.97,1,0,4.1916
1.98,2,0,0.891
39.936,4,0.7,-26.624
18.464,2,0.2,2.308
4.896,3,0.7,-3.4272
145.764,6,0.7,-247.7988
9.612,6,0.7,-7.3692
199.75,5,0,87.89
1673.184,12,0.2,20.9148
12.18,7,0,3.8976
57.68,4,0,19.0344
263.96,4,0,76.5484
299.94,6,0,128.9742
25.76,7,0,0.5152
271.9,2,0,78.851
45.84,3,0,15.5856
9.82,2,0,3.2406
93.36,12,0,0.9336
541.24,4,0,5.4124
106.32,3,0,49.9704
1323.9,5,0,383.931
126.624,6,0.2,41.1528
125.944,7,0.2,15.743
663.92,5,0.2,207.475
120,8,0,13.2
3.29,1,0,1.4805
18.84,3,0,6.0288
60.672,6,0.2,12.8928
30.816,9,0.2,2.6964
52.792,1,0.2,4.6193
83.9,10,0,20.975
11.76,2,0,5.7624
4.992,3,0.8,-12.9792
87.92,5,0.2,29.673
657.93,5,0.3,-93.99
1.044,1,0.8,-1.827
210.68,2,0,50.5632
78.8,1,0,1.576
19.99,1,0,6.7966
772.68,4,0,108.1752
106.08,6,0.2,-9.282
23.076,3,0.6,-10.9611
25.92,5,0.2,9.072
47.952,3,0.2,16.1838
0.984,2,0.8,-1.476
75.384,9,0.6,-20.7306
4.608,2,0.2,1.6704
37.68,6,0,16.956
41.91,3,0,10.8966
435.999,3,0.15,5.1294
388.704,6,0.2,38.8704
572.58,6,0,34.3548
33.18,2,0,11.613
63.88,4,0,24.9132
26.72,1,0,11.7568
295.056,9,0.2,106.9578
393.25,5,0,129.7725
2.214,3,0.7,-1.476
16.272,3,0.2,5.2884
706.86,7,0,197.9208
5.97,5,0.7,-4.577
21.184,1,0.2,4.7664
41.376,6,0.2,3.1032
17.94,3,0,4.485
2.655,1,0.7,-1.8585
892.35,5,0,267.705
307.666,2,0.15,28.9568
728.82,9,0,29.1528
41.36,5,0.2,13.959
43.176,3,0.2,15.1116
4.16,2,0,1.7472
61.4,5,0,28.858
24.448,2,0.2,8.8624
263.96,4,0,71.2692
359.97,3,0,100.7916
12.96,2,0,6.2208
116.82,3,0,5.841
276.784,2,0.2,89.9548
239.97,3,0,86.3892
16.02,6,0,6.0876
454.56,5,0.2,-107.958
141.42,5,0.6,-187.3815
310.744,4,0.3,-26.6352
12.736,4,0.2,2.2288
6.47,5,0.8,-9.705
13.748,14,0.8,-22.6842
15.224,2,0.8,-38.8212
27.42,3,0,9.3228
165.98,1,0,74.691
75,3,0,18
134.272,8,0.2,46.9952
146.544,6,0.2,47.6268
131.904,3,0.2,47.8152
203.88,5,0.2,20.388
14.301,7,0.7,-10.4874
718.64,10,0.2,-161.694
61.1,5,0,18.33
28.08,3,0.2,5.265
10.496,4,0.2,1.1808
39.92,2,0.2,12.974
77.58,9,0,20.1708
269.36,7,0,70.0336
5.76,2,0,2.8224
109.9,5,0,32.97
23.88,3,0,10.5072
26.2,4,0,12.052
12.96,2,0,6.2208
234.95,5,0,32.893
118.25,5,0,34.2925
4.28,1,0,1.926
26.85,3,0,5.1015
3357.6,3,0.2,377.73
8.26,2,0,3.7996
2973.32,7,0.2,334.4985
104.79,7,0,29.3412
775.728,6,0.2,58.1796
89.0664,1,0.32,-17.0274
175.44,6,0.2,52.632
438.336,4,0.2,-87.6672
215.544,4,0.3,-58.5048
55.584,6,0.2,20.844
127.386,2,0.3,-25.4772
248.43,5,0.3,-17.745
11.648,4,0.8,-30.8672
85.246,2,0.3,-1.2178
20.64,5,0.2,2.322
148.02,3,0,41.4456
33.29,1,0,7.9896
204.95,5,0,100.4255
526.344,4,0.3,-75.192
41.96,2,0,10.9096
451.152,3,0.2,0
31.504,11,0.2,11.0264
30.672,3,0.2,9.585
1079.976,4,0.4,125.9972
161.568,2,0.2,-28.2744
2.934,3,0.8,-4.9878
18.528,2,0.2,4.4004
670.752,3,0.2,-125.766
64.96,5,0.6,-43.848
41.94,2,0,15.0984
11.96,2,0,5.8604
13.12,4,0,3.8048
535.41,3,0,160.623
72.78,3,0.6,-70.9605
36.84,3,0,17.3148
87.71,7,0,41.2237
562.2925,7,0.45,-255.5875
56.52,9,0,21.4776
11.264,8,0.2,1.2672
284.08,10,0.2,24.857
18.496,4,0.2,6.7048
14.73,3,0,7.2177
186.54,3,0,50.3658
557.728,4,0.2,6.9716
159.968,4,0.2,-31.9936
471.9,6,0,155.727
3.52,2,0,1.6896
49.12,4,0,23.0864
20.16,7,0,9.8784
10.68,2,0,5.0196
141.96,2,0,39.7488
32.48,2,0,4.872
20.04,3,0,9.6192
13999.96,4,0,6719.9808
238,2,0,38.08
61.96,2,0,27.882
239.372,2,0.3,-23.9372
595,5,0,95.2
16.032,3,0.2,5.6112
199.75,5,0,87.89
227.96,2,0,36.4736
293.52,6,0,76.3152
307.98,2,0,89.3142
96.96,6,0,33.936
117.488,7,0.2,41.1208
11.952,3,0.2,4.1832
512.499,3,0.15,-30.147
863.128,7,0.2,-32.3673
2036.86,7,0,366.6348
449.568,2,0.2,-73.0548
108.96,3,0,32.688
264.18,7,0,68.6868
2.88,1,0,1.4112
41.904,6,0.2,14.1426
23.92,4,0,4.0664
156.512,4,0.2,52.8228
128.34,6,0,37.2186
474.95,5,0,142.485
999.98,2,0,449.991
277.5,4,0.5,-188.7
1252.704,8,0.4,-480.2032
110.97,5,0.4,-24.0435
22.608,3,0.6,-10.1736
1.892,1,0.6,-0.9933
63.312,3,0.2,20.5764
7.824,1,0.2,2.934
170.072,4,0.3,-12.148
62.82,9,0,29.5254
19.44,3,0,9.3312
7.38,1,0,3.6162
38.88,6,0,18.6624
187.76,4,0,76.9816
6.048,7,0.7,-4.2336
98.352,3,0.2,9.8352
335.744,2,0.2,25.1808
8.96,2,0,4.3904
89.568,4,0.2,-1.1196
71.96,5,0.2,7.196
15.552,3,0.2,5.4432
10.43,5,0.8,-18.2525
72.784,1,0.2,-18.196
67.15,5,0,16.7875
549.98,2,0,142.9948
11.82,3,0,4.728
4643.8,4,0,2229.024
577.764,2,0.1,115.5528
191.5155,1,0.45,-76.6062
2.624,1,0.2,0.4264
1369.764,6,0.7,-913.176
294.368,4,0.2,-58.8736
81.568,2,0.2,7.1372
44.46,5,0.6,-17.784
314.088,3,0.2,19.6305
6.336,4,0.7,-4.6464
10.48,1,0.2,3.799
2.469,1,0.7,-1.8106
3.264,2,0.7,-2.2848
4.344,3,0.2,0.8688
31.776,3,0.6,-19.0656
4.928,2,0.2,1.7248
1.788,3,0.8,-3.0396
15.072,4,0.2,-3.768
12.624,2,0.2,-2.5248
185.88,6,0,83.646
12.96,2,0,6.2208
189.7,10,0,91.056
40.99,1,0,20.0851
82.64,2,0,7.4376
31.02,2,0,8.0652
89.97,3,0,37.7874
35.97,3,0,9.7119
1266.86,7,0,291.3778
169.45,5,0,42.3625
40.68,2,0,0.4068
3.328,2,0.2,0.416
933.262,4,0.45,-458.1468
2803.92,5,0.2,0
4.768,2,0.2,-0.7748
6.672,1,0.2,2.502
4.448,2,0.2,1.112
43.936,4,0.2,6.0412
23.744,2,0.2,8.3104
357,3,0,57.12
806.336,8,0.2,50.396
85.44,3,0,31.6128
344.91,3,0,10.3473
70.97,5,0.8,-191.619
36.784,2,0.2,3.6784
743.988,2,0.4,-123.998
11.212,2,0.8,-16.818
4.712,2,0.6,-1.8848
180.98,5,0.8,-470.548
60.416,2,0.2,6.0416
299.99,1,0,89.997
192.16,4,0,92.2368
242.624,8,0.2,27.2952
46.74,3,0,11.685
174.95,5,0,12.2465
100.704,6,0.2,37.764
368.91,9,0,180.7659
8.02,1,0,3.7694
171.04,4,0,44.4704
19.44,3,0,9.3312
13.092,4,0.7,-10.0372
122.94,3,0,30.735
35.448,7,0.2,12.8499
19.98,2,0,5.1948
69.375,1,0.5,-47.175
31.68,4,0.2,2.772
2003.168,4,0.2,250.396
9.344,2,0.2,3.1536
2563.056,8,0.1,313.2624
387.136,4,0.2,4.8392
3.424,1,0.2,0.2996
1085.42,7,0,282.2092
43.056,9,0.2,15.6078
3.762,3,0.7,-2.7588
34.86,2,0.7,-26.726
432.456,3,0.2,32.4342
675.06,3,0,87.7578
65.232,3,0.2,22.0158
207,3,0.2,25.875
600.53,2,0.3,137.264
59.904,2,0.2,14.2272
637.44,8,0.2,135.456
51.756,3,0.6,-33.6414
31.104,6,0.2,10.8864
47.96,5,0.2,4.1965
158.928,7,0.2,41.7186
211.248,6,0.2,15.8436
5.552,2,0.2,-1.041
2.952,1,0.2,0.9963
10.332,3,0.7,-7.5768
18.368,4,0.2,5.9696
299.9,2,0,74.975
26.55,9,0,12.744
111.98,2,0,26.8752
4.928,2,0.2,0.7392
11.784,3,0.2,4.2717
7.98,3,0,2.0748
180.96,2,0,81.432
1649.95,5,0,659.98
362.352,3,0.2,45.294
73.584,2,0.2,8.2782
486.368,4,0.2,36.4776
32.4,5,0,15.552
41.86,7,0,19.2556
77.56,2,0,35.6776
37.17,9,0,11.151
137.352,3,0.2,8.5845
376.509,3,0.3,-43.0296
62.72,4,0,24.4608
2939.93,7,0,764.3818
512.358,3,0.3,-14.6388
3.488,2,0.2,0.5668
22.288,7,0.2,3.9004
16.032,3,0.2,5.6112
1.752,1,0.2,0.1533
20.992,8,0.2,2.3616
11.21,1,0,3.363
45.04,2,0.2,4.504
15.624,2,0.8,-24.9984
8.74,2,0,2.2724
44.75,5,0,20.585
61.68,5,0.2,5.397
158.376,3,0.2,13.8579
2.864,4,0.8,-4.5824
94.192,7,0.8,-164.836
143.7,3,0,68.976
6.48,1,0,3.1104
7.88,4,0,2.5216
11.21,1,0,3.363
354.9,5,0,88.725
17.94,3,0,8.7906
51.8,4,0,23.31
299.52,9,0,149.76
7.7,2,0,3.157
23.92,4,0,11.7208
498,5,0,184.26
436.704,6,0.2,-38.2116
32.4,5,0,15.552
61.44,3,0,16.5888
73.36,7,0,19.8072
59.2,5,0.2,22.2
32.952,3,0.2,6.5904
218.376,3,0.2,-10.9188
31.4,5,0,13.188
9.48,1,0,3.792
209.5,10,0,58.66
24.3,5,0,10.449
6.48,1,0,3.1104
32.448,2,0.2,7.3008
26.388,4,0.7,-17.592
373.47,5,0.4,-112.041
64.2,5,0.7,-44.94
8,2,0.2,2.8
186.54,3,0,41.0388
87.08,7,0,24.3824
105.584,2,0.2,9.2386
217.44,6,0,91.3248
31.744,2,0.2,3.968
5.432,2,0.8,-13.58
913.43,5,0.3,-169.637
372.144,3,0.2,27.9108
751.984,2,0.2,84.5982
604.768,4,0.2,60.4768
27.36,4,0,7.3872
20.56,2,0,9.6632
83.92,5,0.2,31.47
902.712,3,0.2,33.8517
120.666,2,0.15,21.294
4.984,1,0.8,-8.4728
82.26,3,0,33.7266
29.74,1,0,4.461
87.36,6,0,23.5872
56.16,6,0.2,17.55
64.384,1,0.2,8.048
64.784,1,0.2,-14.5764
15.552,3,0.2,5.6376
223.888,7,0.2,69.965
10.896,3,0.2,3.405
84.784,2,0.2,-20.1362
241.5,4,0.3,0
59.97,3,0,14.9925
13.36,2,0,6.4128
11.808,3,0.2,4.1328
16.24,1,0,2.436
77.55,5,0,21.714
76.12,2,0,22.0748
17.184,6,0.2,6.2292
11.76,2,0,5.7624
27.46,2,0,9.8856
137.94,3,0,35.8644
111.15,5,0,48.906
901.95,3,0,297.6435
366.009,3,0.3,-47.0583
310.688,7,0.2,108.7408
7.68,5,0.8,-11.52
155.372,2,0.3,-35.5136
10.744,1,0.2,0.8058
232.4,5,0.2,78.435
164.646,3,0.1,12.8058
22.68,2,0,11.1132
105.52,4,0,48.5392
83.92,4,0,5.8744
141.9,5,0,58.179
39.98,2,0,9.1954
28.91,7,0,8.673
174.95,5,0,45.487
110.528,4,0.2,38.6848
630.024,4,0.4,-199.5076
27.86,7,0,9.1938
933.408,4,0.3,-173.3472
51.84,10,0.2,18.144
165.6,3,0.2,-6.21
106.32,3,0,49.9704
147.92,5,0.2,46.225
104.28,3,0,26.07
286.85,1,0,63.107
66.96,4,0,2.6784
199.98,2,0,87.9912
45,3,0,4.95
17.9,5,0,8.771
40.48,2,0,17.4064
2154.9,5,0,129.294
18.432,8,0.7,-12.288
10.944,2,0.2,0.9576
4.36,2,0,0.1744
62.352,6,0.2,-10.9116
303.92,5,0.2,-30.392
129.3,2,0,6.465
274.2,10,0,112.422
6.048,4,0.2,-1.3608
6.848,2,0.2,2.14
9.96,5,0.6,-6.723
8.552,2,0.8,-13.6832
45.584,11,0.2,16.5242
25.488,2,0.2,4.4604
136.96,4,0.2,51.36
49.616,2,0.2,4.9616
10.584,3,0.2,3.4398
84.416,4,0.2,27.4352
431.94,2,0.4,-71.99
2.043,1,0.7,-1.4982
68.238,3,0.4,-12.5103
240.744,4,0.3,-13.7568
35,4,0,14.7
210.68,2,0,50.5632
637.896,3,0.3,-127.5792
43.44,8,0,21.2856
2.22,1,0,0.666
1679.96,5,0.2,125.997
344.372,4,0.3,-93.4724
1554.936,3,0.2,77.7468
127.88,5,0.6,-67.137
222.384,2,0.2,22.2384
106.869,3,0.3,-29.0073
3.564,3,0.8,-6.237
25.68,3,0.8,-39.804
12.384,3,0.8,-19.8144
25.3,5,0,11.891
95.94,3,0,9.594
7.5,2,0,3.6
302.376,3,0.2,22.6782
46.688,4,0.2,-2.918
17.94,3,0,3.0498
370.14,3,0,144.3546
8.928,2,0.2,3.1248
2678.94,6,0,241.1046
387.136,4,0.2,-14.5176
45.408,2,0.2,11.9196
77.952,3,0.2,-11.6928
3,1,0.2,1.05
9.952,1,0.2,0.9952
37.896,4,0.7,-29.0536
65.584,2,0.2,23.7742
44.784,1,0.2,16.2342
1035.8,4,0,269.308
5.76,2,0,1.6704
19.98,2,0,8.991
35.98,2,0,10.0744
16.656,3,0.2,3.3312
20.7,2,0,9.936
83.7,5,0,41.013
199.8,10,0,71.928
45.68,2,0,21.0128
110.96,2,0,53.2608
11.94,3,0,5.97
8749.95,5,0,2799.984
36.4,8,0,18.2
18.69,7,0,7.1022
5.94,3,0,0.1188
60.736,8,0.2,20.4984
479.976,3,0.2,161.9919
6.08,1,0.8,-10.336
165.6,3,0.2,-6.21
59.52,3,0,15.4752
479.97,3,0,177.5889
18.62,2,0,5.3998
49.632,6,0.2,16.7508
97.82,2,0,45.9754
15.984,2,0.2,1.1988
184.752,3,0.2,-20.7846
12.96,2,0,6.2208
366.744,4,0.3,-110.0232
8.856,9,0.8,-14.1696
27.96,5,0.2,8.388
146.352,3,0.2,49.3938
175.23,11,0,61.3305
125.99,1,0,31.4975
23,2,0,10.35
25.584,2,0.2,8.9544
73.784,2,0.6,-77.4732
20.736,4,0.2,7.2576
17.52,3,0,8.2344
35.76,12,0,10.0128
3.64,2,0,0.9828
30.336,6,0.6,-17.4432
12.99,1,0,1.5588
182.22,3,0,45.555
302.94,3,0,18.1764
54.992,14,0.2,8.9362
12.99,1,0,0.2598
55.86,7,0,27.93
44.376,2,0.4,-7.396
51.264,6,0.2,7.6896
5.193,3,0.7,-3.462
159.984,2,0.2,43.9956
54.224,2,0.2,3.389
241.424,2,0.2,-36.2136
33.36,4,0,16.68
13.76,2,0,6.3296
496.86,7,0,24.843
389.97,3,0,35.0973
9.82,2,0,4.8118
56.4,3,0,3.384
18.312,4,0.7,-12.208
25.92,5,0.2,9.072
8.016,3,0.2,1.002
479.984,2,0.2,59.998
30.84,5,0.2,9.6375
33.568,2,0.2,1.6784
422.625,7,0.3,0
199.98,2,0,83.9916
20.24,1,0,8.7032
39.92,4,0,11.1776
32.54,2,0,15.9446
39,3,0,17.55
12.6,4,0,6.048
24.64,4,0.2,4.004
6.264,3,0.2,2.0358
14.432,4,0.2,3.4276
719.976,3,0.2,134.9955
239.92,8,0,23.992
1056.86,7,0,158.529
447.944,7,0.2,89.5888
150.408,9,0.2,-33.8418
453.576,3,0.2,39.6879
45.36,9,0.2,14.742
287.88,3,0.2,35.985
131.88,3,0.2,14.8365
2.328,2,0.6,-0.7566
1454.9,5,0,378.274
4.842,3,0.7,-3.5508
220.704,6,0.2,-8.2764
67.176,3,0.2,6.7176
15.232,4,0.2,5.5216
31.104,6,0.2,10.8864
968.744,7,0.2,314.8418
222.352,13,0.2,77.8232
